trade_date,indicator_code,value
2018-02-01,CN10Y,3.9066
2018-02-01,CPI_YOY,2.9
2018-02-01,DR007,2.75
2018-02-01,M1_YOY,8.5
2018-02-01,M2_YOY,8.8
2018-02-01,PMI_MANUFACTURE,50.3
2018-02-01,PPI_YOY,3.7
2018-02-01,SHIBOR_3M,4.7276
2018-02-01,SOCIAL_FINANCING_YOY,13.38731443994603
2018-02-01,US10Y,2.78
2018-02-01,USDCNY,6.29092
2018-02-02,000300.SH,4271.2326
2018-02-02,000985.CSI,4874.8097
2018-02-02,CN10Y,3.9092
2018-02-02,DR007,2.79
2018-02-02,SHIBOR_3M,4.7278
2018-02-02,US10Y,2.84
2018-02-02,USDCNY,6.313470000000001
2018-02-04,USDCNY,6.3124400000000005
2018-02-05,000300.SH,4274.1464
2018-02-05,000985.CSI,4868.8127
2018-02-05,CN10Y,3.9167
2018-02-05,DR007,2.72
2018-02-05,SHIBOR_3M,4.7258
2018-02-05,US10Y,2.77
2018-02-05,USDCNY,6.3117
2018-02-06,000300.SH,4148.8856
2018-02-06,000985.CSI,4680.8287
2018-02-06,CN10Y,3.8825
2018-02-06,DR007,2.67
2018-02-06,SHIBOR_3M,4.7206
2018-02-06,US10Y,2.79
2018-02-06,USDCNY,6.282335
2018-02-07,000300.SH,4050.4972
2018-02-07,000985.CSI,4627.0953
2018-02-07,CN10Y,3.87
2018-02-07,DR007,2.71
2018-02-07,SHIBOR_3M,4.707
2018-02-07,US10Y,2.84
2018-02-07,USDCNY,6.319905
2018-02-08,000300.SH,4012.0472
2018-02-08,000985.CSI,4629.5397
2018-02-08,CN10Y,3.8801
2018-02-08,DR007,2.93
2018-02-08,SHIBOR_3M,4.696
2018-02-08,US10Y,2.85
2018-02-08,USDCNY,6.364285000000001
2018-02-09,000300.SH,3840.6527
2018-02-09,000985.CSI,4457.4559
2018-02-09,CN10Y,3.88
2018-02-09,DR007,2.56
2018-02-09,SHIBOR_3M,4.6936
2018-02-09,US10Y,2.83
2018-02-09,USDCNY,6.31166
2018-02-11,CN10Y,3.8775
2018-02-11,DR007,2.7
2018-02-11,SHIBOR_3M,4.6974
2018-02-12,000300.SH,3890.1046
2018-02-12,000985.CSI,4540.006
2018-02-12,CN10Y,3.875
2018-02-12,DR007,3.1
2018-02-12,SHIBOR_3M,4.696
2018-02-12,US10Y,2.86
2018-02-12,USDCNY,6.323729999999999
2018-02-13,000300.SH,3935.6324
2018-02-13,000985.CSI,4574.791
2018-02-13,CN10Y,3.87
2018-02-13,DR007,3.5
2018-02-13,SHIBOR_3M,4.7006
2018-02-13,US10Y,2.83
2018-02-13,USDCNY,6.333755
2018-02-14,000300.SH,3966.9614
2018-02-14,000985.CSI,4600.6075
2018-02-14,CN10Y,3.8702
2018-02-14,DR007,2.4
2018-02-14,SHIBOR_3M,4.7031
2018-02-14,US10Y,2.91
2018-02-14,USDCNY,6.31254
2018-02-15,US10Y,2.9
2018-02-15,USDCNY,6.281795
2018-02-16,US10Y,2.87
2018-02-16,USDCNY,6.29867
2018-02-18,USDCNY,6.2992550000000005
2018-02-19,USDCNY,6.305529999999999
2018-02-20,US10Y,2.88
2018-02-20,USDCNY,6.340574999999999
2018-02-21,US10Y,2.94
2018-02-21,USDCNY,6.33765
2018-02-22,000300.SH,4052.7332
2018-02-22,000985.CSI,4692.0328
2018-02-22,CN10Y,3.8752
2018-02-22,DR007,3.3
2018-02-22,SHIBOR_3M,4.7054
2018-02-22,US10Y,2.92
2018-02-22,USDCNY,6.33432
2018-02-23,000300.SH,4071.0889
2018-02-23,000985.CSI,4709.7266
2018-02-23,CN10Y,3.8702
2018-02-23,DR007,2.8
2018-02-23,SHIBOR_3M,4.7076
2018-02-23,US10Y,2.88
2018-02-23,USDCNY,6.326165
2018-02-24,CN10Y,3.8652
2018-02-24,DR007,2.9
2018-02-24,SHIBOR_3M,4.7078
2018-02-25,USDCNY,6.331555
2018-02-26,000300.SH,4118.4186
2018-02-26,000985.CSI,4787.1952
2018-02-26,CN10Y,3.8452
2018-02-26,DR007,3.4
2018-02-26,SHIBOR_3M,4.7128
2018-02-26,US10Y,2.86
2018-02-26,USDCNY,6.294815
2018-02-27,000300.SH,4058.9806
2018-02-27,000985.CSI,4752.8944
2018-02-27,CN10Y,3.8201
2018-02-27,DR007,2.9
2018-02-27,SHIBOR_3M,4.7103
2018-02-27,US10Y,2.9
2018-02-27,USDCNY,6.326505
2018-02-28,000300.SH,4023.6415
2018-02-28,000985.CSI,4739.0741
2018-02-28,CN10Y,3.8202
2018-02-28,DR007,3.2
2018-02-28,SHIBOR_3M,4.7131
2018-02-28,US10Y,2.87
2018-02-28,USDCNY,6.33106
2018-03-01,000300.SH,4049.0863
2018-03-01,000985.CSI,4782.6534
2018-03-01,CN10Y,3.8201
2018-03-01,CPI_YOY,2.1
2018-03-01,DR007,3.2
2018-03-01,M1_YOY,7.1
2018-03-01,M2_YOY,8.2
2018-03-01,PMI_MANUFACTURE,51.5
2018-03-01,PPI_YOY,3.1
2018-03-01,SHIBOR_3M,4.7154
2018-03-01,SOCIAL_FINANCING_YOY,12.689706587145231
2018-03-01,US10Y,2.81
2018-03-01,USDCNY,6.347805
2018-03-02,000300.SH,4016.461
2018-03-02,000985.CSI,4751.9418
2018-03-02,CN10Y,3.8352
2018-03-02,DR007,3.0
2018-03-02,SHIBOR_3M,4.7191
2018-03-02,US10Y,2.86
2018-03-02,USDCNY,6.32716
2018-03-04,USDCNY,6.329255
2018-03-05,000300.SH,4018.097
2018-03-05,000985.CSI,4761.8948
2018-03-05,CN10Y,3.8453
2018-03-05,DR007,3.0
2018-03-05,SHIBOR_3M,4.722
2018-03-05,US10Y,2.88
2018-03-05,USDCNY,6.3350100000000005
2018-03-06,000300.SH,4066.5647
2018-03-06,000985.CSI,4816.918
2018-03-06,CN10Y,3.8253
2018-03-06,DR007,2.83
2018-03-06,SHIBOR_3M,4.7332
2018-03-06,US10Y,2.88
2018-03-06,USDCNY,6.310325000000001
2018-03-07,000300.SH,4036.6536
2018-03-07,000985.CSI,4781.9626
2018-03-07,CN10Y,3.8203
2018-03-07,DR007,2.83
2018-03-07,SHIBOR_3M,4.7364
2018-03-07,US10Y,2.89
2018-03-07,USDCNY,6.32054
2018-03-08,000300.SH,4077.6001
2018-03-08,000985.CSI,4822.6829
2018-03-08,CN10Y,3.8203
2018-03-08,DR007,2.78
2018-03-08,SHIBOR_3M,4.7407
2018-03-08,US10Y,2.86
2018-03-08,USDCNY,6.343310000000001
2018-03-09,000300.SH,4108.8652
2018-03-09,000985.CSI,4876.4599
2018-03-09,CN10Y,3.8278
2018-03-09,DR007,2.6
2018-03-09,SHIBOR_3M,4.741
2018-03-09,US10Y,2.9
2018-03-09,USDCNY,6.32892
2018-03-11,USDCNY,6.32614
2018-03-12,000300.SH,4127.6662
2018-03-12,000985.CSI,4923.4298
2018-03-12,CN10Y,3.8243
2018-03-12,DR007,3.2
2018-03-12,SHIBOR_3M,4.735
2018-03-12,US10Y,2.87
2018-03-12,USDCNY,6.324635000000001
2018-03-13,000300.SH,4091.2533
2018-03-13,000985.CSI,4889.9246
2018-03-13,CN10Y,3.8362
2018-03-13,DR007,3.5
2018-03-13,SHIBOR_3M,4.725
2018-03-13,US10Y,2.84
2018-03-13,USDCNY,6.3268450000000005
2018-03-14,000300.SH,4073.3447
2018-03-14,000985.CSI,4854.0015
2018-03-14,CN10Y,3.8413
2018-03-14,DR007,3.2
2018-03-14,SHIBOR_3M,4.719
2018-03-14,US10Y,2.81
2018-03-14,USDCNY,6.30702
2018-03-15,000300.SH,4096.1627
2018-03-15,000985.CSI,4860.068
2018-03-15,CN10Y,3.8257
2018-03-15,DR007,3.0
2018-03-15,SHIBOR_3M,4.7139
2018-03-15,US10Y,2.82
2018-03-15,USDCNY,6.329325
2018-03-16,000300.SH,4056.4226
2018-03-16,000985.CSI,4828.5021
2018-03-16,CN10Y,3.8154
2018-03-16,DR007,2.56
2018-03-16,SHIBOR_3M,4.712
2018-03-16,US10Y,2.85
2018-03-16,USDCNY,6.32579
2018-03-18,USDCNY,6.327655
2018-03-19,000300.SH,4074.2479
2018-03-19,000985.CSI,4843.587
2018-03-19,CN10Y,3.8104
2018-03-19,DR007,2.9
2018-03-19,SHIBOR_3M,4.704
2018-03-19,US10Y,2.85
2018-03-19,USDCNY,6.319369999999999
2018-03-20,000300.SH,4077.7041
2018-03-20,000985.CSI,4851.732
2018-03-20,CN10Y,3.7906
2018-03-20,DR007,3.0
2018-03-20,SHIBOR_3M,4.685
2018-03-20,US10Y,2.89
2018-03-20,USDCNY,6.333375
2018-03-21,000300.SH,4061.0502
2018-03-21,000985.CSI,4825.0029
2018-03-21,CN10Y,3.763
2018-03-21,DR007,2.82
2018-03-21,SHIBOR_3M,4.6751
2018-03-21,US10Y,2.89
2018-03-21,USDCNY,6.304705
2018-03-22,000300.SH,4020.349
2018-03-22,000985.CSI,4796.0952
2018-03-22,CN10Y,3.748
2018-03-22,DR007,2.76
2018-03-22,SHIBOR_3M,4.6621
2018-03-22,US10Y,2.83
2018-03-22,USDCNY,6.339275000000001
2018-03-23,000300.SH,3904.9355
2018-03-23,000985.CSI,4604.898
2018-03-23,CN10Y,3.7005
2018-03-23,DR007,2.71
2018-03-23,SHIBOR_3M,4.6489
2018-03-23,US10Y,2.82
2018-03-23,USDCNY,6.31218
2018-03-25,USDCNY,6.31191
2018-03-26,000300.SH,3879.893
2018-03-26,000985.CSI,4627.5583
2018-03-26,CN10Y,3.7307
2018-03-26,DR007,2.75
2018-03-26,SHIBOR_3M,4.6351
2018-03-26,US10Y,2.85
2018-03-26,USDCNY,6.25426
2018-03-27,000300.SH,3913.2689
2018-03-27,000985.CSI,4703.1006
2018-03-27,CN10Y,3.7432
2018-03-27,DR007,2.86
2018-03-27,SHIBOR_3M,4.6239
2018-03-27,US10Y,2.78
2018-03-27,USDCNY,6.268105
2018-03-28,000300.SH,3842.7155
2018-03-28,000985.CSI,4643.248
2018-03-28,CN10Y,3.7406
2018-03-28,DR007,3.54
2018-03-28,SHIBOR_3M,4.6174
2018-03-28,US10Y,2.77
2018-03-28,USDCNY,6.28587
2018-03-29,000300.SH,3894.0498
2018-03-29,000985.CSI,4693.3021
2018-03-29,CN10Y,3.7456
2018-03-29,DR007,2.9
2018-03-29,SHIBOR_3M,4.5247
2018-03-29,US10Y,2.74
2018-03-29,USDCNY,6.27187
2018-03-30,000300.SH,3898.4977
2018-03-30,000985.CSI,4731.0301
2018-03-30,CN10Y,3.7407
2018-03-30,DR007,3.34
2018-03-30,SHIBOR_3M,4.4615
2018-03-30,USDCNY,6.26212
2018-04-01,CPI_YOY,1.8
2018-04-01,M1_YOY,7.2
2018-04-01,M2_YOY,8.3
2018-04-01,PMI_MANUFACTURE,51.4
2018-04-01,PPI_YOY,3.4
2018-04-01,SOCIAL_FINANCING_YOY,12.656159401191292
2018-04-01,USDCNY,6.26485
2018-04-02,000300.SH,3886.9189
2018-04-02,000985.CSI,4732.8294
2018-04-02,CN10Y,3.7357
2018-04-02,DR007,2.82
2018-04-02,SHIBOR_3M,4.4052
2018-04-02,US10Y,2.73
2018-04-02,USDCNY,6.269475
2018-04-03,000300.SH,3862.4796
2018-04-03,000985.CSI,4695.6849
2018-04-03,CN10Y,3.7507
2018-04-03,DR007,2.5
2018-04-03,SHIBOR_3M,4.3506
2018-04-03,US10Y,2.79
2018-04-03,USDCNY,6.273325
2018-04-04,000300.SH,3854.8625
2018-04-04,000985.CSI,4676.6132
2018-04-04,CN10Y,3.7234
2018-04-04,DR007,2.75
2018-04-04,SHIBOR_3M,4.3101
2018-04-04,US10Y,2.79
2018-04-04,USDCNY,6.286315
2018-04-05,US10Y,2.83
2018-04-05,USDCNY,6.2923
2018-04-06,US10Y,2.77
2018-04-06,USDCNY,6.314215
2018-04-08,CN10Y,3.7008
2018-04-08,DR007,2.72
2018-04-08,SHIBOR_3M,4.2781
2018-04-09,000300.SH,3852.9292
2018-04-09,000985.CSI,4677.9682
2018-04-09,CN10Y,3.6959
2018-04-09,DR007,3.0
2018-04-09,SHIBOR_3M,4.2579
2018-04-09,US10Y,2.78
2018-04-09,USDCNY,6.303955
2018-04-10,000300.SH,3927.1729
2018-04-10,000985.CSI,4728.0297
2018-04-10,CN10Y,3.7159
2018-04-10,DR007,2.7
2018-04-10,SHIBOR_3M,4.229
2018-04-10,US10Y,2.8
2018-04-10,USDCNY,6.276985
2018-04-11,000300.SH,3938.3434
2018-04-11,000985.CSI,4747.4684
2018-04-11,CN10Y,3.7109
2018-04-11,DR007,2.95
2018-04-11,SHIBOR_3M,4.209
2018-04-11,US10Y,2.79
2018-04-11,USDCNY,6.273795
2018-04-12,000300.SH,3898.6354
2018-04-12,000985.CSI,4711.4805
2018-04-12,CN10Y,3.7109
2018-04-12,DR007,2.6
2018-04-12,SHIBOR_3M,4.199
2018-04-12,US10Y,2.83
2018-04-12,USDCNY,6.277950000000001
2018-04-13,000300.SH,3871.1443
2018-04-13,000985.CSI,4688.6227
2018-04-13,CN10Y,3.7062
2018-04-13,DR007,2.7
2018-04-13,SHIBOR_3M,4.179
2018-04-13,US10Y,2.82
2018-04-13,USDCNY,6.273275
2018-04-15,USDCNY,6.27435
2018-04-16,000300.SH,3808.863
2018-04-16,000985.CSI,4643.9193
2018-04-16,CN10Y,3.6561
2018-04-16,DR007,3.0
2018-04-16,SHIBOR_3M,4.173
2018-04-16,US10Y,2.83
2018-04-16,USDCNY,6.266640000000001
2018-04-17,000300.SH,3748.6412
2018-04-17,000985.CSI,4558.2226
2018-04-17,CN10Y,3.6512
2018-04-17,DR007,3.54
2018-04-17,SHIBOR_3M,4.174
2018-04-17,US10Y,2.82
2018-04-17,USDCNY,6.28209
2018-04-18,000300.SH,3766.282
2018-04-18,000985.CSI,4598.0602
2018-04-18,CN10Y,3.5013
2018-04-18,DR007,3.55
2018-04-18,SHIBOR_3M,4.103
2018-04-18,US10Y,2.87
2018-04-18,USDCNY,6.271075
2018-04-19,000300.SH,3811.843
2018-04-19,000985.CSI,4634.6593
2018-04-19,CN10Y,3.5064
2018-04-19,DR007,3.2
2018-04-19,SHIBOR_3M,4.05
2018-04-19,US10Y,2.92
2018-04-19,USDCNY,6.277235
2018-04-20,000300.SH,3760.8543
2018-04-20,000985.CSI,4556.7109
2018-04-20,CN10Y,3.5215
2018-04-20,DR007,3.39
2018-04-20,SHIBOR_3M,4.017
2018-04-20,US10Y,2.96
2018-04-20,USDCNY,6.27952
2018-04-22,USDCNY,6.28195
2018-04-23,000300.SH,3766.3257
2018-04-23,000985.CSI,4537.2003
2018-04-23,CN10Y,3.6019
2018-04-23,DR007,10.0
2018-04-23,SHIBOR_3M,4.004
2018-04-23,US10Y,2.98
2018-04-23,USDCNY,6.307735
2018-04-24,000300.SH,3843.4886
2018-04-24,000985.CSI,4632.3987
2018-04-24,CN10Y,3.5855
2018-04-24,DR007,2.95
2018-04-24,SHIBOR_3M,3.991
2018-04-24,US10Y,3.0
2018-04-24,USDCNY,6.297185000000001
2018-04-25,000300.SH,3828.7015
2018-04-25,000985.CSI,4630.3431
2018-04-25,CN10Y,3.6118
2018-04-25,DR007,3.54
2018-04-25,SHIBOR_3M,3.984
2018-04-25,US10Y,3.03
2018-04-25,USDCNY,6.32243
2018-04-26,000300.SH,3755.4941
2018-04-26,000985.CSI,4543.7824
2018-04-26,CN10Y,3.6344
2018-04-26,DR007,3.54
2018-04-26,SHIBOR_3M,3.992
2018-04-26,US10Y,3.0
2018-04-26,USDCNY,6.327045
2018-04-27,000300.SH,3756.8765
2018-04-27,000985.CSI,4548.4216
2018-04-27,CN10Y,3.6364
2018-04-27,DR007,3.03
2018-04-27,SHIBOR_3M,4.007
2018-04-27,US10Y,2.96
2018-04-27,USDCNY,6.320265
2018-04-28,CN10Y,3.6217
2018-04-28,DR007,2.95
2018-04-28,SHIBOR_3M,4.005
2018-04-29,USDCNY,6.32035
2018-04-30,US10Y,2.95
2018-04-30,USDCNY,6.315715
2018-05-01,CPI_YOY,1.8
2018-05-01,M1_YOY,6.0
2018-05-01,M2_YOY,8.3
2018-05-01,PMI_MANUFACTURE,51.9
2018-05-01,PPI_YOY,4.1
2018-05-01,SOCIAL_FINANCING_YOY,12.195758905254351
2018-05-01,US10Y,2.97
2018-05-01,USDCNY,6.33775
2018-05-02,000300.SH,3763.6461
2018-05-02,000985.CSI,4546.1192
2018-05-02,CN10Y,3.6665
2018-05-02,DR007,3.0
2018-05-02,SHIBOR_3M,4.003
2018-05-02,US10Y,2.97
2018-05-02,USDCNY,6.374755
2018-05-03,000300.SH,3793.0001
2018-05-03,000985.CSI,4584.5982
2018-05-03,CN10Y,3.6467
2018-05-03,DR007,2.81
2018-05-03,SHIBOR_3M,3.993
2018-05-03,US10Y,2.94
2018-05-03,USDCNY,6.343815
2018-05-04,000300.SH,3774.5981
2018-05-04,000985.CSI,4571.3968
2018-05-04,CN10Y,3.6319
2018-05-04,DR007,2.65
2018-05-04,SHIBOR_3M,3.993
2018-05-04,US10Y,2.95
2018-05-04,USDCNY,6.355029999999999
2018-05-06,USDCNY,6.355995
2018-05-07,000300.SH,3834.1877
2018-05-07,000985.CSI,4647.0606
2018-05-07,CN10Y,3.6518
2018-05-07,DR007,2.5
2018-05-07,SHIBOR_3M,3.9943
2018-05-07,US10Y,2.95
2018-05-07,USDCNY,6.360035
2018-05-08,000300.SH,3878.6767
2018-05-08,000985.CSI,4685.0942
2018-05-08,CN10Y,3.6922
2018-05-08,DR007,2.54
2018-05-08,SHIBOR_3M,3.9994
2018-05-08,US10Y,2.97
2018-05-08,USDCNY,6.365835000000001
2018-05-09,000300.SH,3871.6152
2018-05-09,000985.CSI,4679.3373
2018-05-09,CN10Y,3.7074
2018-05-09,DR007,2.68
2018-05-09,SHIBOR_3M,4.013
2018-05-09,US10Y,3.0
2018-05-09,USDCNY,6.36483
2018-05-10,000300.SH,3893.0565
2018-05-10,000985.CSI,4701.3282
2018-05-10,CN10Y,3.6924
2018-05-10,DR007,2.75
2018-05-10,SHIBOR_3M,4.034
2018-05-10,US10Y,2.97
2018-05-10,USDCNY,6.329705000000001
2018-05-11,000300.SH,3872.8383
2018-05-11,000985.CSI,4666.4965
2018-05-11,CN10Y,3.6882
2018-05-11,DR007,2.69
2018-05-11,SHIBOR_3M,4.05
2018-05-11,US10Y,2.97
2018-05-11,USDCNY,6.335520000000001
2018-05-13,USDCNY,6.3334
2018-05-14,000300.SH,3909.2933
2018-05-14,000985.CSI,4675.5903
2018-05-14,CN10Y,3.6937
2018-05-14,DR007,3.1
2018-05-14,SHIBOR_3M,4.06
2018-05-14,US10Y,3.0
2018-05-14,USDCNY,6.336865
2018-05-15,000300.SH,3924.0975
2018-05-15,000985.CSI,4707.8908
2018-05-15,CN10Y,3.7151
2018-05-15,DR007,3.3
2018-05-15,SHIBOR_3M,4.072
2018-05-15,US10Y,3.08
2018-05-15,USDCNY,6.366720000000001
2018-05-16,000300.SH,3892.8442
2018-05-16,000985.CSI,4681.0947
2018-05-16,CN10Y,3.7076
2018-05-16,DR007,3.05
2018-05-16,SHIBOR_3M,4.082
2018-05-16,US10Y,3.09
2018-05-16,USDCNY,6.350490000000001
2018-05-17,000300.SH,3864.0507
2018-05-17,000985.CSI,4653.7711
2018-05-17,CN10Y,3.712
2018-05-17,DR007,2.99
2018-05-17,SHIBOR_3M,4.101
2018-05-17,US10Y,3.11
2018-05-17,USDCNY,6.35743
2018-05-18,000300.SH,3903.0637
2018-05-18,000985.CSI,4685.8993
2018-05-18,CN10Y,3.7099
2018-05-18,DR007,2.7
2018-05-18,SHIBOR_3M,4.147
2018-05-18,US10Y,3.06
2018-05-18,USDCNY,6.36194
2018-05-20,USDCNY,6.3639
2018-05-21,000300.SH,3921.2421
2018-05-21,000985.CSI,4726.0736
2018-05-21,CN10Y,3.6939
2018-05-21,DR007,2.84
2018-05-21,SHIBOR_3M,4.151
2018-05-21,US10Y,3.06
2018-05-21,USDCNY,6.35806
2018-05-22,000300.SH,3906.2081
2018-05-22,000985.CSI,4727.2363
2018-05-22,CN10Y,3.67
2018-05-22,DR007,2.71
2018-05-22,SHIBOR_3M,4.16
2018-05-22,US10Y,3.06
2018-05-22,USDCNY,6.353
2018-05-23,000300.SH,3854.5825
2018-05-23,000985.CSI,4670.0152
2018-05-23,CN10Y,3.64
2018-05-23,DR007,2.45
2018-05-23,SHIBOR_3M,4.173
2018-05-23,US10Y,3.01
2018-05-23,USDCNY,6.3773
2018-05-24,000300.SH,3827.217
2018-05-24,000985.CSI,4646.787
2018-05-24,CN10Y,3.6501
2018-05-24,DR007,2.7
2018-05-24,SHIBOR_3M,4.193
2018-05-24,US10Y,2.98
2018-05-24,USDCNY,6.3762
2018-05-25,000300.SH,3816.498
2018-05-25,000985.CSI,4614.4738
2018-05-25,CN10Y,3.6126
2018-05-25,DR007,2.85
2018-05-25,SHIBOR_3M,4.215
2018-05-25,US10Y,2.93
2018-05-25,USDCNY,6.38827
2018-05-27,USDCNY,6.387449999999999
2018-05-28,000300.SH,3833.2599
2018-05-28,000985.CSI,4609.7398
2018-05-28,CN10Y,3.6101
2018-05-28,DR007,3.54
2018-05-28,SHIBOR_3M,4.242
2018-05-28,USDCNY,6.397055
2018-05-29,000300.SH,3804.0093
2018-05-29,000985.CSI,4572.1525
2018-05-29,CN10Y,3.6001
2018-05-29,DR007,2.9
2018-05-29,SHIBOR_3M,4.282
2018-05-29,US10Y,2.77
2018-05-29,USDCNY,6.423825
2018-05-30,000300.SH,3723.3724
2018-05-30,000985.CSI,4454.4589
2018-05-30,CN10Y,3.5976
2018-05-30,DR007,2.95
2018-05-30,SHIBOR_3M,4.312
2018-05-30,US10Y,2.84
2018-05-30,USDCNY,6.40085
2018-05-31,000300.SH,3802.3759
2018-05-31,000985.CSI,4533.6729
2018-05-31,CN10Y,3.6129
2018-05-31,DR007,4.9
2018-05-31,SHIBOR_3M,4.329
2018-05-31,US10Y,2.83
2018-05-31,USDCNY,6.4092400000000005
2018-06-01,000300.SH,3770.5891
2018-06-01,000985.CSI,4488.9226
2018-06-01,CN10Y,3.6202
2018-06-01,CPI_YOY,1.9
2018-06-01,DR007,2.8
2018-06-01,M1_YOY,6.6
2018-06-01,M2_YOY,8.0
2018-06-01,PMI_MANUFACTURE,51.5
2018-06-01,PPI_YOY,4.7
2018-06-01,SHIBOR_3M,4.339
2018-06-01,SOCIAL_FINANCING_YOY,11.759550445945257
2018-06-01,US10Y,2.89
2018-06-01,USDCNY,6.414065
2018-06-03,USDCNY,6.41566
2018-06-04,000300.SH,3807.5781
2018-06-04,000985.CSI,4505.8539
2018-06-04,CN10Y,3.6532
2018-06-04,DR007,2.75
2018-06-04,SHIBOR_3M,4.341
2018-06-04,US10Y,2.94
2018-06-04,USDCNY,6.405265
2018-06-05,000300.SH,3845.3164
2018-06-05,000985.CSI,4564.6172
2018-06-05,CN10Y,3.6602
2018-06-05,DR007,2.7
2018-06-05,SHIBOR_3M,4.346
2018-06-05,US10Y,2.92
2018-06-05,USDCNY,6.39531
2018-06-06,000300.SH,3837.3511
2018-06-06,000985.CSI,4562.4415
2018-06-06,CN10Y,3.6602
2018-06-06,DR007,2.72
2018-06-06,SHIBOR_3M,4.354
2018-06-06,US10Y,2.97
2018-06-06,USDCNY,6.37762
2018-06-07,000300.SH,3831.0128
2018-06-07,000985.CSI,4542.5294
2018-06-07,CN10Y,3.6702
2018-06-07,DR007,2.71
2018-06-07,SHIBOR_3M,4.35
2018-06-07,US10Y,2.93
2018-06-07,USDCNY,6.389475
2018-06-08,000300.SH,3779.6159
2018-06-08,000985.CSI,4486.6335
2018-06-08,CN10Y,3.6453
2018-06-08,DR007,2.65
2018-06-08,SHIBOR_3M,4.351
2018-06-08,US10Y,2.93
2018-06-08,USDCNY,6.399545
2018-06-10,USDCNY,6.402265
2018-06-11,000300.SH,3779.9818
2018-06-11,000985.CSI,4468.8355
2018-06-11,CN10Y,3.6502
2018-06-11,DR007,2.9
2018-06-11,SHIBOR_3M,4.353
2018-06-11,US10Y,2.96
2018-06-11,USDCNY,6.39819
2018-06-12,000300.SH,3825.9534
2018-06-12,000985.CSI,4515.1243
2018-06-12,CN10Y,3.6853
2018-06-12,DR007,2.7
2018-06-12,SHIBOR_3M,4.352
2018-06-12,US10Y,2.96
2018-06-12,USDCNY,6.405390000000001
2018-06-13,000300.SH,3788.3391
2018-06-13,000985.CSI,4457.3582
2018-06-13,CN10Y,3.6627
2018-06-13,DR007,2.8
2018-06-13,SHIBOR_3M,4.351
2018-06-13,US10Y,2.98
2018-06-13,USDCNY,6.389139999999999
2018-06-14,000300.SH,3773.3655
2018-06-14,000985.CSI,4439.1947
2018-06-14,CN10Y,3.6227
2018-06-14,DR007,2.3
2018-06-14,SHIBOR_3M,4.351
2018-06-14,US10Y,2.94
2018-06-14,USDCNY,6.41737
2018-06-15,000300.SH,3753.4338
2018-06-15,000985.CSI,4380.6603
2018-06-15,CN10Y,3.6028
2018-06-15,DR007,2.76
2018-06-15,SHIBOR_3M,4.352
2018-06-15,US10Y,2.93
2018-06-15,USDCNY,6.43688
2018-06-17,USDCNY,6.4367
2018-06-18,US10Y,2.92
2018-06-18,USDCNY,6.45454
2018-06-19,000300.SH,3621.1166
2018-06-19,000985.CSI,4161.5112
2018-06-19,CN10Y,3.5603
2018-06-19,DR007,2.97
2018-06-19,SHIBOR_3M,4.346
2018-06-19,US10Y,2.89
2018-06-19,USDCNY,6.47724
2018-06-20,000300.SH,3635.4436
2018-06-20,000985.CSI,4192.0483
2018-06-20,CN10Y,3.6054
2018-06-20,DR007,2.82
2018-06-20,SHIBOR_3M,4.334
2018-06-20,US10Y,2.93
2018-06-20,USDCNY,6.481585
2018-06-21,000300.SH,3592.965
2018-06-21,000985.CSI,4120.4021
2018-06-21,CN10Y,3.5753
2018-06-21,DR007,2.77
2018-06-21,SHIBOR_3M,4.329
2018-06-21,US10Y,2.9
2018-06-21,USDCNY,6.50068
2018-06-22,000300.SH,3608.9046
2018-06-22,000985.CSI,4157.4647
2018-06-22,CN10Y,3.5604
2018-06-22,DR007,2.86
2018-06-22,SHIBOR_3M,4.305
2018-06-22,US10Y,2.9
2018-06-22,USDCNY,6.50992
2018-06-24,USDCNY,6.51152
2018-06-25,000300.SH,3560.4777
2018-06-25,000985.CSI,4118.8341
2018-06-25,CN10Y,3.5803
2018-06-25,DR007,3.54
2018-06-25,SHIBOR_3M,4.272
2018-06-25,US10Y,2.87
2018-06-25,USDCNY,6.541275000000001
2018-06-26,000300.SH,3531.1112
2018-06-26,000985.CSI,4117.6218
2018-06-26,CN10Y,3.5804
2018-06-26,DR007,2.81
2018-06-26,SHIBOR_3M,4.261
2018-06-26,US10Y,2.88
2018-06-26,USDCNY,6.58208
2018-06-27,000300.SH,3459.2621
2018-06-27,000985.CSI,4059.2346
2018-06-27,CN10Y,3.5529
2018-06-27,DR007,4.0
2018-06-27,SHIBOR_3M,4.242
2018-06-27,US10Y,2.83
2018-06-27,USDCNY,6.6180900000000005
2018-06-28,000300.SH,3423.5255
2018-06-28,000985.CSI,4016.7517
2018-06-28,CN10Y,3.5304
2018-06-28,DR007,3.2
2018-06-28,SHIBOR_3M,4.192
2018-06-28,US10Y,2.84
2018-06-28,USDCNY,6.63672
2018-06-29,000300.SH,3510.9845
2018-06-29,000985.CSI,4127.9473
2018-06-29,CN10Y,3.4756
2018-06-29,DR007,2.9
2018-06-29,SHIBOR_3M,4.155
2018-06-29,US10Y,2.85
2018-06-29,USDCNY,6.6369
2018-07-01,CPI_YOY,2.1
2018-07-01,M1_YOY,5.1
2018-07-01,M2_YOY,8.5
2018-07-01,PMI_MANUFACTURE,51.2
2018-07-01,PPI_YOY,4.6
