trade_date,value
2024-06-01,7.26445
2024-06-02,7.251785
2024-06-03,7.2477800000000006
2024-06-04,7.260045
2024-06-05,7.25941
2024-06-06,7.263365
2024-06-08,7.2671600000000005
2024-06-09,7.26567
2024-06-10,7.27139
2024-06-11,7.262765
2024-06-12,7.270495
2024-06-13,7.2710349999999995
2024-06-15,7.271475
2024-06-16,7.269575
2024-06-17,7.27121
2024-06-18,7.281145
2024-06-19,7.290915
2024-06-20,7.29044
2024-06-22,7.2899449999999995
2024-06-23,7.28333
2024-06-24,7.289619999999999
2024-06-25,7.3005949999999995
2024-06-26,7.30379
2024-06-27,7.299885
2024-06-29,7.294499999999999
2024-06-30,7.3045100000000005
2024-07-01,7.3075600000000005
2024-07-02,7.302495
2024-07-03,7.29285
2024-07-04,7.2887699999999995
2024-07-06,7.292165
2024-07-07,7.285975
2024-07-08,7.28857
2024-07-09,7.292415
2024-07-10,7.267845
2024-07-11,7.27236
2024-07-13,7.27694
2024-07-14,7.274355
2024-07-15,7.28899
2024-07-16,7.271905
2024-07-17,7.277565
2024-07-18,7.2856950000000005
2024-07-20,7.28552
2024-07-21,7.296105
2024-07-22,7.289155
2024-07-23,7.2659
2024-07-24,7.240164999999999
2024-07-25,7.263175
2024-07-27,7.26321
2024-07-28,7.27159
2024-07-29,7.24378
2024-07-30,7.227270000000001
2024-07-31,7.251835
2024-08-01,7.1659500000000005
2024-08-03,7.159355
2024-08-04,7.13821
2024-08-05,7.15948
2024-08-06,7.17346
2024-08-07,7.1864
2024-08-08,7.17425
2024-08-11,7.17851
2024-08-12,7.147705
2024-08-13,7.147165
2024-08-14,7.179325
2024-08-15,7.1626449999999995
2024-08-17,7.16113
2024-08-18,7.1333649999999995
2024-08-19,7.11694
2024-08-20,7.13308
2024-08-21,7.146875
2024-08-22,7.116
2024-08-24,7.11524
2024-08-25,7.12307
2024-08-26,7.121805
2024-08-27,7.132945
2024-08-28,7.09479
2024-08-29,7.0901
2024-08-31,7.086774999999999
2024-09-01,7.11524
2024-09-02,7.12104
2024-09-03,7.112575
2024-09-04,7.090505
2024-09-05,7.09455
2024-09-07,7.08951
2024-09-08,7.120095
2024-09-09,7.135505
2024-09-10,7.128785000000001
2024-09-11,7.11885
2024-09-12,7.101
2024-09-14,7.1025
2024-09-15,7.0965
2024-09-16,7.110145
2024-09-17,7.0950050000000005
2024-09-18,7.0707
2024-09-19,7.043005
2024-09-21,7.047165
2024-09-22,7.0615000000000006
2024-09-23,7.010685
2024-09-24,7.032895
2024-09-25,6.972905
2024-09-26,6.9814050000000005
